YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,4,9,4,OO,5506,N134SY,SLC,ORD,751,1050,179,104,1234,192,267,155,1250,1609,8,1203,1617,254,0,0,,254,0,0,0,0
2015,3,21,6,UA,214,N423UA,IAH,DEN,1930,1940,10,35,2015,152,150,110,862,2105,5,2102,2110,8,0,0,,,,,,
2015,4,8,3,WN,2699,N204WN,ABQ,DAL,1240,1240,0,14,1254,95,103,85,580,1519,4,1515,1523,8,0,0,,,,,,
2015,7,9,4,UA,1203,N37290,LAX,EWR,2141,2152,11,14,2206,319,300,278,2454,544,8,600,552,-8,0,0,,,,,,
2015,12,23,3,DL,2159,N988AT,SLC,LAS,1655,1738,43,17,1755,85,82,60,368,1755,5,1720,1800,40,0,0,,0,0,3,37,0
2015,2,19,4,AA,278,N3BWAA,ORD,PHX,1200,1156,-4,13,1209,233,231,208,1440,1437,10,1453,1447,-6,0,0,,,,,,
2015,3,29,7,EV,5354,N134EV,MSP,MSN,1530,1546,16,12,1558,60,53,36,228,1634,5,1630,1639,9,0,0,,,,,,
2015,7,30,4,UA,1618,N62884,IAH,LAS,1549,1559,10,13,1612,196,176,158,1222,1650,5,1705,1655,-10,0,0,,,,,,
2015,5,6,3,US,1873,N824AW,BDL,CLT,1915,1909,-6,10,1919,122,106,89,644,2048,7,2117,2055,-22,0,0,,,,,,
2015,5,25,1,B6,482,N281JB,RSW,DCA,1805,1751,-14,18,1809,146,143,119,892,2008,6,2031,2014,-17,0,0,,,,,,
2015,8,2,7,UA,686,N489UA,MSP,ORD,954,957,3,12,1009,90,77,56,334,1105,9,1124,1114,-10,0,0,,,,,,
2015,10,14,3,UA,736,N812UA,14679,14771,1700,1654,-6,11,1705,90,76,61,447,1806,4,1830,1810,-20,0,0,,,,,,
2015,11,6,5,OO,4666,N659BR,PLN,DTW,1530,2006,276,28,2034,79,75,41,243,2115,6,1649,2121,272,0,0,,0,0,0,272,0
2015,3,1,7,WN,110,N7720F,SNA,SFO,1605,1650,45,5,1655,80,68,59,372,1754,4,1725,1758,33,0,0,,0,5,0,28,0
2015,4,22,3,DL,142,N3754A,ANC,SEA,550,548,-2,11,559,210,199,180,1448,959,8,1020,1007,-13,0,0,,,,,,
2015,4,21,2,WN,487,N7814B,ABQ,OAK,1120,1118,-2,6,1124,150,130,119,889,1223,5,1250,1228,-22,0,0,,,,,,
2015,6,9,2,OO,2836,N498CA,MKE,ORD,659,648,-11,12,700,50,53,26,67,726,15,749,741,-8,0,0,,,,,,
2015,7,16,4,EV,6117,N23139,EWR,STL,2139,2137,-2,18,2155,162,164,121,872,2256,25,2321,2321,0,0,0,,,,,,
2015,5,21,4,WN,197,N640SW,HOU,OKC,1740,1745,5,7,1752,80,71,60,419,1852,4,1900,1856,-4,0,0,,,,,,
2015,10,28,3,OO,6392,N768SK,11292,13244,1940,1940,0,20,2000,132,129,102,872,2242,7,2252,2249,-3,0,0,,,,,,
2015,2,12,4,MQ,3062,N679MQ,ORD,OKC,855,852,-3,15,907,134,112,93,693,1040,4,1109,1044,-25,0,0,,,,,,
2015,1,13,2,UA,1278,N18223,ATL,SFO,1920,1922,2,13,1935,316,290,272,2139,2107,5,2136,2112,-24,0,0,,,,,,
2015,10,3,6,HA,51,N388HA,12478,12173,1000,1001,1,15,1016,645,658,638,4983,1454,5,1445,1459,14,0,0,,,,,,
2015,7,9,4,AA,428,N196UW,DEN,CLT,1005,1038,33,13,1051,200,187,164,1337,1535,10,1525,1545,20,0,0,,0,0,20,0,0
2015,7,14,2,NK,610,N515NK,FLL,BOS,905,901,-4,13,914,188,194,171,1237,1205,10,1213,1215,2,0,0,,,,,,
2015,9,2,3,DL,2355,N6703D,ATL,LAX,2145,2146,1,22,2208,282,270,238,1947,2306,10,2327,2316,-11,0,0,,,,,,
2015,10,3,6,UA,1995,N29129,13930,11618,1600,1600,0,46,1646,143,161,98,719,1924,17,1923,1941,18,0,0,,18,0,0,0,0
2015,4,4,6,MQ,3043,N514MQ,TUL,ORD,1237,1252,15,14,1306,111,102,81,585,1427,7,1428,1434,6,0,0,,,,,,
2015,12,8,2,EV,2829,N680AE,TYR,DFW,1818,1806,-12,9,1815,57,52,29,102,1844,14,1915,1858,-17,0,0,,,,,,
2015,7,16,4,WN,2770,N708SW,ATL,TPA,1100,1118,18,8,1126,85,79,66,406,1232,5,1225,1237,12,0,0,,,,,,
2015,8,16,7,EV,4540,N13566,IAH,PNS,1651,1706,15,60,1806,92,141,76,489,1922,5,1823,1927,64,0,0,,49,0,15,0,0
2015,1,11,7,MQ,2914,N694MQ,ORD,SDF,1100,,,,,72,,,287,,,1312,,,0,1,C,,,,,
2015,6,16,2,OO,5370,N593ML,MBS,ORD,929,942,13,13,955,72,68,41,222,936,14,941,950,9,0,0,,,,,,
2015,11,8,7,WN,2181,N643SW,BWI,ATL,1710,1714,4,16,1730,120,124,100,577,1910,8,1910,1918,8,0,0,,,,,,
2015,2,18,3,AA,1635,N019AA,ATL,DFW,645,642,-3,31,713,150,166,122,731,815,13,815,828,13,0,0,,,,,,
2015,12,11,5,WN,2136,N958WN,SFO,STL,1330,1417,47,11,1428,220,213,199,1735,1947,3,1910,1950,40,0,0,,0,0,8,32,0
2015,4,3,5,OO,6371,N983SW,SEA,LAX,1245,1240,-5,20,1300,167,162,134,954,1514,8,1532,1522,-10,0,0,,,,,,
2015,3,1,7,DL,676,N967AT,LGA,TPA,1520,,,,,200,,,1010,,,1840,,,0,1,B,,,,,
2015,6,12,5,DL,7,N975DL,ATL,MIA,854,855,1,18,913,111,109,86,594,1039,5,1045,1044,-1,0,0,,,,,,
2015,10,5,1,EV,5190,N870AS,11150,10397,1118,1111,-7,14,1125,44,43,21,83,1146,8,1202,1154,-8,0,0,,,,,,
2015,6,4,4,MQ,3200,N692MQ,IND,ORD,1542,1535,-7,13,1548,71,57,38,177,1526,6,1553,1532,-21,0,0,,,,,,
2015,5,14,4,WN,48,N413WN,BWI,HOU,1505,1514,9,8,1522,200,186,175,1246,1717,3,1725,1720,-5,0,0,,,,,,
2015,8,30,7,B6,684,N640JB,MCO,JFK,1048,1127,39,15,1142,161,142,121,944,1343,6,1329,1349,20,0,0,,0,0,5,15,0
2015,12,9,3,AA,1976,N198UW,CLT,EWR,2010,2028,18,29,2057,105,112,77,529,2214,6,2155,2220,25,0,0,,7,0,18,0,0
2015,11,13,5,UA,354,N413UA,DEN,ORD,2005,2002,-3,13,2015,136,127,109,888,2304,5,2321,2309,-12,0,0,,,,,,
2015,12,28,1,MQ,3181,N519MQ,ORD,JAX,2032,,,,,146,,,864,,,2358,,,0,1,B,,,,,
2015,12,29,2,EV,4932,N755EV,ORF,DTW,1105,1059,-6,8,1107,115,98,87,529,1234,3,1300,1237,-23,0,0,,,,,,
2015,5,1,5,DL,1943,N530US,MCO,ATL,1830,1828,-2,23,1851,109,91,61,404,1952,7,2019,1959,-20,0,0,,,,,,
2015,6,2,2,DL,1915,N918DL,DTW,ATL,2000,1956,-4,18,2014,127,124,87,594,2141,19,2207,2200,-7,0,0,,,,,,
2015,12,21,1,AA,398,N487AA,TUS,DFW,612,605,-7,11,616,134,122,100,813,856,11,926,907,-19,0,0,,,,,,
2015,6,26,5,AA,2287,N5EKAA,ANC,DFW,2040,2043,3,14,2057,381,366,347,3043,544,5,601,549,-12,0,0,,,,,,
2015,7,16,4,OO,6274,N143SY,MSP,SFO,1514,1550,36,15,1605,264,244,226,1589,1751,3,1738,1754,16,0,0,,0,0,0,16,0
2015,6,1,1,VX,34,N840VA,SFO,JFK,2315,2318,3,26,2344,335,336,300,2586,744,10,750,754,4,0,0,,,,,,
2015,11,3,2,WN,2868,N7718B,DEN,TUS,820,819,-1,12,831,120,115,100,639,1011,3,1020,1014,-6,0,0,,,,,,
2015,10,29,4,DL,2272,N911DE,14986,10397,1824,1833,9,11,1844,100,96,71,444,1955,14,2004,2009,5,0,0,,,,,,
2015,8,22,6,DL,1444,N804DN,SEA,DTW,545,545,0,18,603,249,242,217,1927,1240,7,1254,1247,-7,0,0,,,,,,
2015,10,18,7,DL,1163,N950AT,12448,10397,1145,1141,-4,19,1200,92,88,55,341,1355,14,1417,1409,-8,0,0,,,,,,
2015,9,15,2,AA,17,N029AA,AUS,LAX,1210,1211,1,25,1236,196,207,171,1242,1327,11,1326,1338,12,0,0,,,,,,
2015,11,8,7,EV,5922,N13997,SCE,ORD,1739,1733,-6,9,1742,115,99,77,528,1759,13,1834,1812,-22,0,0,,,,,,
2015,5,20,3,DL,2448,N950DN,ATL,PBI,1520,1529,9,17,1546,115,105,83,545,1709,5,1715,1714,-1,0,0,,,,,,
2015,9,13,7,OO,6537,N754SK,DEN,BHM,955,951,-4,46,1037,157,178,127,1083,1344,5,1332,1349,17,0,0,,17,0,0,0,0
2015,5,1,5,WN,2145,N8634A,SAN,SJC,2100,2055,-5,11,2106,80,90,58,417,2204,21,2220,2225,5,0,0,,,,,,
2015,6,25,4,EV,4326,N19554,CLT,EWR,1823,1813,-10,28,1841,117,129,89,529,2010,12,2020,2022,2,0,0,,,,,,
2015,7,13,1,WN,166,N374SW,EWR,STL,700,700,0,16,716,155,142,121,872,817,5,835,822,-13,0,0,,,,,,
2015,10,2,5,DL,1311,N3761R,14492,11433,605,602,-3,15,617,104,94,67,501,724,12,749,736,-13,0,0,,,,,,
2015,4,18,6,DL,965,N354NW,SLC,MSP,830,824,-6,11,835,148,150,134,991,1149,5,1158,1154,-4,0,0,,,,,,
2015,9,18,5,WN,1655,N798SW,MDW,DEN,2125,2210,45,11,2221,155,150,134,895,2335,5,2300,2340,40,0,0,,0,0,36,4,0
2015,2,14,6,UA,399,N412UA,EWR,FLL,1330,1340,10,13,1353,189,170,148,1065,1621,9,1639,1630,-9,0,0,,,,,,
2015,8,3,1,WN,4190,N491WN,OAK,MDW,1330,1335,5,7,1342,245,227,215,1844,1917,5,1935,1922,-13,0,0,,,,,,
2015,11,12,4,DL,2286,N951AT,ATL,EWR,2040,2118,38,19,2137,139,117,92,746,2309,6,2259,2315,16,0,0,,16,0,0,0,0
2015,12,29,2,AA,123,N351AA,DFW,HNL,905,1140,155,14,1154,518,515,495,3784,1609,6,1343,1615,152,0,0,,0,0,152,0,0
2015,8,11,2,UA,275,N512UA,LAX,JFK,800,902,62,57,959,334,371,305,2475,1804,9,1634,1813,99,0,0,,99,0,0,0,0
2015,3,30,1,US,2151,N961UW,LGA,BOS,2100,2056,-4,23,2119,68,65,38,184,2157,4,2208,2201,-7,0,0,,,,,,
2015,6,7,7,DL,1080,N6701,STL,ATL,710,704,-6,18,722,95,98,66,484,928,14,945,942,-3,0,0,,,,,,
2015,5,21,4,WN,221,N7745A,DEN,OMA,1415,1410,-5,9,1419,85,74,61,472,1620,4,1640,1624,-16,0,0,,,,,,
2015,10,2,5,DL,2080,N355NW,14869,14107,2015,2020,5,13,2033,100,88,71,507,2044,4,2055,2048,-7,0,0,,,,,,
2015,3,27,5,US,1729,N561UW,CLT,MCO,1120,1120,0,10,1130,98,94,79,468,1249,5,1258,1254,-4,0,0,,,,,,
2015,11,27,5,AA,1497,N3DVAA,DFW,RNO,1720,1718,-2,44,1802,216,246,194,1345,1916,8,1856,1924,28,0,0,,28,0,0,0,0
2015,1,29,4,OO,4592,N453SW,GTF,SLC,1735,1721,-14,11,1732,87,83,66,463,1838,6,1902,1844,-18,0,0,,,,,,
2015,1,21,3,UA,1589,N68801,DEN,ORD,1120,1220,60,36,1256,146,158,110,888,1546,12,1446,1558,72,0,0,,12,0,0,14,46
2015,3,9,1,OO,6417,N794SK,SFO,SNA,1415,1724,189,11,1735,90,75,59,372,1834,5,1545,1839,174,0,0,,0,0,127,47,0
2015,1,26,1,UA,1697,N32404,AUS,DEN,913,906,-7,12,918,142,140,115,775,1013,13,1035,1026,-9,0,0,,,,,,
2015,6,11,4,US,2031,N721UW,MSP,PHL,1150,1144,-6,14,1158,155,146,129,980,1507,3,1525,1510,-15,0,0,,,,,,
2015,8,9,7,DL,2591,N941DN,MSP,SJC,915,931,16,24,955,234,240,212,1576,1127,4,1109,1131,22,0,0,,6,0,16,0,0
2015,7,1,3,WN,539,N497WN,DEN,SMF,2215,2212,-3,10,2222,145,137,121,909,2323,6,2340,2329,-11,0,0,,,,,,
2015,12,9,3,UA,1863,N407UA,ORD,DCA,1513,1506,-7,14,1520,106,98,81,612,1741,3,1759,1744,-15,0,0,,,,,,
2015,1,8,4,MQ,3644,N815MQ,DFW,SAF,1530,1532,2,9,1541,107,100,86,551,1607,5,1617,1612,-5,0,0,,,,,,
2015,2,4,3,DL,401,N379DA,AUS,JFK,1300,1256,-4,13,1309,206,192,174,1521,1703,5,1726,1708,-18,0,0,,,,,,
2015,4,20,1,WN,401,N684WN,PHX,HOU,1920,1948,28,6,1954,145,128,118,1020,2352,4,2345,2356,11,0,0,,,,,,
2015,6,22,1,NK,612,N626NK,LAS,MSP,5,31,26,11,42,178,193,177,1299,539,5,503,544,41,0,0,,15,0,0,26,0
2015,6,10,3,DL,2001,N317NB,JAC,SLC,1237,1225,-12,10,1235,59,49,35,205,1310,4,1336,1314,-22,0,0,,,,,,
2015,2,8,7,WN,1181,N242WN,BOS,DEN,815,810,-5,36,846,305,303,259,1754,1105,8,1120,1113,-7,0,0,,,,,,
2015,2,18,3,WN,2276,N736SA,AUS,EWR,1655,1653,-2,11,1704,210,200,179,1504,2103,10,2125,2113,-12,0,0,,,,,,
2015,9,27,7,WN,802,N352SW,DEN,BOI,2130,2122,-8,8,2130,115,104,94,649,2304,2,2325,2306,-19,0,0,,,,,,
2015,3,28,6,DL,2112,N519US,ATL,ORD,1920,1924,4,19,1943,126,121,96,606,2019,6,2026,2025,-1,0,0,,,,,,
2015,12,27,7,OO,2960,N464SW,PHX,FLG,1615,1608,-7,17,1625,50,43,22,119,1647,4,1705,1651,-14,0,0,,,,,,
2015,6,23,2,DL,1504,N3752,MSP,IND,1940,2008,28,17,2025,95,85,64,503,2229,4,2215,2233,18,0,0,,0,0,18,0,0
2015,1,12,1,MQ,3130,N928MQ,JAN,DFW,1428,1442,14,13,1455,97,105,71,408,1606,21,1605,1627,22,0,0,,8,0,6,8,0
2015,7,8,3,DL,1176,N318NB,ATL,BUF,1620,1628,8,18,1646,127,115,94,712,1820,3,1827,1823,-4,0,0,,,,,,
2015,4,22,3,DL,1089,N699DL,ANC,MSP,2106,2058,-8,16,2114,314,312,292,2519,506,4,520,510,-10,0,0,,,,,,
2015,2,9,1,AA,2493,N3KDAA,DFW,LAX,2040,2034,-6,13,2047,204,205,170,1235,2137,22,2204,2159,-5,0,0,,,,,,
2015,2,16,1,AA,1136,N3BYAA,MIA,ORD,1825,1821,-4,14,1835,203,194,172,1197,2027,8,2048,2035,-13,0,0,,,,,,
2015,12,19,6,WN,1539,N8326F,LAX,MDW,1200,1220,20,15,1235,235,216,194,1750,1749,7,1755,1756,1,0,0,,,,,,
2015,4,14,2,AA,1024,N567AA,DFW,ABQ,1335,1331,-4,12,1343,113,100,79,569,1402,9,1428,1411,-17,0,0,,,,,,
2015,6,27,6,WN,3014,N655WN,OAK,BUR,1730,1726,-4,10,1736,65,71,56,325,1832,5,1835,1837,2,0,0,,,,,,
2015,9,26,6,OO,7416,N936SW,MSP,RHI,1420,1416,-4,20,1436,61,59,35,190,1511,4,1521,1515,-6,0,0,,,,,,
2015,7,1,3,MQ,3246,N506MQ,ATL,ORD,1141,1138,-3,15,1153,133,116,95,606,1228,6,1254,1234,-20,0,0,,,,,,
2015,6,17,3,WN,1011,N273WN,MDW,OMA,810,834,24,27,901,90,95,64,423,1005,4,940,1009,29,0,0,,5,0,8,16,0
2015,6,30,2,US,1954,N154UW,SFO,PHX,915,915,0,22,937,119,131,100,651,1117,9,1114,1126,12,0,0,,,,,,
2015,5,10,7,DL,2084,N930DN,STL,ATL,1538,1537,-1,9,1546,96,83,69,484,1755,5,1814,1800,-14,0,0,,,,,,
2015,10,24,6,EV,5668,N11548,13244,12266,1002,1020,18,16,1036,110,114,89,468,1205,9,1152,1214,22,0,0,,4,0,18,0,0
2015,11,28,6,DL,923,N912DL,ATL,OMA,1833,1832,-1,16,1848,152,140,119,821,1947,5,2005,1952,-13,0,0,,,,,,
2015,5,23,6,DL,2667,N972AT,BOS,LGA,700,658,-2,15,713,80,75,43,184,756,17,820,813,-7,0,0,,,,,,
2015,8,18,2,WN,242,N8321D,LAS,BUF,950,952,2,13,1005,255,249,231,1986,1656,5,1705,1701,-4,0,0,,,,,,
2015,7,10,5,WN,653,N436WN,BUF,MCO,1930,1926,-4,7,1933,160,143,130,1011,2143,6,2210,2149,-21,0,0,,,,,,
2015,12,4,5,AA,1821,N756US,ILM,CLT,1430,1421,-9,18,1439,70,65,42,185,1521,5,1540,1526,-14,0,0,,,,,,
2015,9,18,5,WN,1711,N385SW,LAS,SMF,1620,1620,0,16,1636,85,89,68,397,1744,5,1745,1749,4,0,0,,,,,,
2015,12,10,4,DL,1647,N918DH,LGA,ATL,759,757,-2,22,819,167,135,109,762,1008,4,1046,1012,-34,0,0,,,,,,
2015,6,4,4,DL,1820,N892AT,AUS,DTW,720,728,8,9,737,179,171,157,1149,1114,5,1119,1119,0,0,0,,,,,,
2015,7,13,1,AS,387,N713AS,SFO,PDX,1715,1708,-7,16,1724,98,89,71,550,1835,2,1853,1837,-16,0,0,,,,,,
2015,9,29,2,WN,3109,N8322X,AUS,SJC,700,658,-2,14,712,230,217,198,1476,830,5,850,835,-15,0,0,,,,,,
2015,1,2,5,UA,731,N668UA,SFO,IAH,1420,1453,33,21,1514,225,220,190,1635,2024,9,2005,2033,28,0,0,,0,0,28,0,0
2015,3,12,4,EV,4914,N883AS,ATL,FSM,1557,1617,20,17,1634,115,108,88,579,1702,3,1652,1705,13,0,0,,,,,,
2015,3,2,1,AA,2464,N502AA,DFW,BNA,1055,1108,13,13,1121,100,92,75,631,1236,4,1235,1240,5,0,0,,,,,,
2015,1,29,4,WN,324,N8620H,DAL,LGA,1840,1837,-3,16,1853,190,188,166,1381,2239,6,2250,2245,-5,0,0,,,,,,
2015,4,25,6,WN,1008,N621SW,PDX,ABQ,1245,1256,11,9,1305,160,153,139,1111,1624,5,1625,1629,4,0,0,,,,,,
2015,2,10,2,F9,1053,N941FR,SLC,PHX,1515,1506,-9,16,1522,100,91,70,507,1632,5,1655,1637,-18,0,0,,,,,,
2015,3,13,5,DL,1092,N343NB,JAC,SLC,1315,1305,-10,9,1314,59,50,35,205,1349,6,1414,1355,-19,0,0,,,,,,
2015,9,20,7,WN,2097,N481WN,LGA,ATL,1005,1001,-4,15,1016,165,129,108,762,1204,6,1250,1210,-40,0,0,,,,,,
2015,10,9,5,AS,751,N302AS,15016,14747,1850,1859,9,15,1914,259,247,228,1709,2102,4,2109,2106,-3,0,0,,,,,,
2015,10,3,6,AA,1159,N3JVAA,11298,14679,1400,1355,-5,15,1410,186,184,166,1171,1456,3,1506,1459,-7,0,0,,,,,,
2015,6,19,5,F9,1120,N912FR,LAS,CVG,2250,2334,44,20,2354,220,237,204,1678,618,13,530,631,61,0,0,,27,0,0,34,0
2015,10,22,4,WN,1073,N417WN,10800,14831,2100,2057,-3,8,2105,65,61,50,296,2155,3,2205,2158,-7,0,0,,,,,,
2015,1,21,3,US,612,N197UW,LAX,PHX,1005,958,-7,13,1011,76,79,62,370,1213,4,1221,1217,-4,0,0,,,,,,
2015,11,26,4,B6,49,N279JB,BOS,SAV,1115,1129,14,11,1140,160,135,120,901,1340,4,1355,1344,-11,0,0,,,,,,
2015,1,21,3,WN,4546,N438WN,ISP,FLL,1315,1323,8,9,1332,200,173,161,1092,1613,3,1635,1616,-19,0,0,,,,,,
2015,7,8,3,B6,1052,N588JB,SJU,TPA,1241,1258,17,9,1307,178,185,172,1237,1559,4,1539,1603,24,0,0,,7,0,11,6,0
2015,1,18,7,EV,4449,N13123,IAH,MFE,1505,1509,4,7,1516,78,59,49,316,1605,3,1623,1608,-15,0,0,,,,,,
2015,3,8,7,OO,6194,N708SK,ASE,DEN,700,710,10,13,723,54,45,27,125,750,5,754,755,1,0,0,,,,,,
2015,2,1,7,OO,5549,N909SW,TUS,LAX,845,847,2,14,901,97,98,73,451,914,11,922,925,3,0,0,,,,,,
2015,9,9,3,UA,1666,N69833,EWR,BOS,1529,1524,-5,10,1534,74,59,40,200,1614,9,1643,1623,-20,0,0,,,,,,
2015,6,3,3,AA,217,N855AA,LAS,MIA,800,754,-6,18,812,278,280,252,2174,1524,10,1538,1534,-4,0,0,,,,,,
2015,1,27,2,OO,4657,N604SK,OMA,SLC,1825,2202,217,14,2216,154,146,127,840,2323,5,1959,2328,209,0,0,,0,0,209,0,0
2015,12,8,2,DL,1389,N312US,LAS,DTW,1418,1422,4,10,1432,235,229,214,1749,2106,5,2113,2111,-2,0,0,,,,,,
2015,9,22,2,B6,767,N554JB,MCO,PSE,2325,2321,-4,15,2336,174,158,140,1179,156,3,219,159,-20,0,0,,,,,,
2015,12,21,1,MQ,3536,N845MQ,PIA,ORD,600,554,-6,14,608,82,85,33,130,641,38,722,719,-3,0,0,,,,,,
2015,10,29,4,NK,473,N522NK,10397,12892,1045,1043,-2,21,1104,288,296,266,1947,1230,9,1233,1239,6,0,0,,,,,,
2015,12,15,2,UA,511,N69813,IAD,ORD,1708,1706,-2,16,1722,132,135,100,588,1802,19,1820,1821,1,0,0,,,,,,
2015,11,9,1,OO,5204,N131SY,MSP,ORD,1624,1620,-4,16,1636,91,86,54,334,1730,16,1755,1746,-9,0,0,,,,,,
2015,12,22,2,DL,1423,N987DL,ATL,STL,1140,1147,7,15,1202,99,98,78,484,1220,5,1219,1225,6,0,0,,,,,,
2015,2,22,7,WN,883,N7706A,SLC,LAX,1925,1927,2,13,1940,120,115,94,590,2014,8,2025,2022,-3,0,0,,,,,,
2015,4,25,6,AS,457,N408AS,LAX,SEA,2025,2022,-3,22,2044,160,180,153,954,2317,5,2305,2322,17,0,0,,17,0,0,0,0
2015,11,12,4,AA,1425,N480AA,STL,ORD,1754,1753,-1,12,1805,87,76,51,258,1856,13,1921,1909,-12,0,0,,,,,,
2015,11,2,1,DL,898,N956AT,ATL,LEX,2305,2303,-2,11,2314,72,58,44,304,2358,3,17,1,-16,0,0,,,,,,
2015,4,9,4,DL,1747,N392DA,TPA,LAX,1900,1859,-1,19,1918,332,333,296,2158,2114,18,2132,2132,0,0,0,,,,,,
2015,6,3,3,OO,5407,N930SW,PAH,ORD,1602,1549,-13,10,1559,96,85,68,342,1707,7,1738,1714,-24,0,0,,,,,,
2015,2,26,4,AS,22,N431AS,SEA,ORD,1235,1442,127,25,1507,238,236,205,1721,2032,6,1833,2038,125,0,0,,125,0,0,0,0
2015,9,23,3,AA,643,N539UW,ATL,CLT,1751,1746,-5,41,1827,75,94,44,226,1911,9,1906,1920,14,0,0,,,,,,
2015,7,12,7,AA,406,N665AW,PHX,DTW,955,954,-1,17,1011,233,220,195,1671,1626,8,1648,1634,-14,0,0,,,,,,
2015,1,19,1,MQ,2955,N907MQ,DFW,MGM,1520,1519,-1,13,1532,100,94,79,622,1651,2,1700,1653,-7,0,0,,,,,,
2015,7,21,2,DL,2309,N914DL,STL,ATL,924,917,-7,10,927,91,81,65,484,1132,6,1155,1138,-17,0,0,,,,,,
2015,10,1,4,UA,1994,N13248,14771,13930,1018,1034,16,16,1050,263,245,209,1846,1619,20,1641,1639,-2,0,0,,,,,,
2015,4,16,4,EV,6186,N14162,MSP,EWR,1940,1946,6,19,2005,170,163,133,1008,2318,11,2330,2329,-1,0,0,,,,,,
2015,11,24,2,UA,735,N73278,DEN,SFO,1510,1507,-3,11,1518,168,163,148,967,1646,4,1658,1650,-8,0,0,,,,,,
2015,11,15,7,DL,2322,N375NC,MSP,MIA,1005,1004,-1,16,1020,217,214,190,1501,1430,8,1442,1438,-4,0,0,,,,,,
2015,6,27,6,DL,1539,N339NB,BDL,MSP,1435,1439,4,13,1452,171,163,145,1050,1617,5,1626,1622,-4,0,0,,,,,,
2015,11,8,7,MQ,3046,N681MQ,ORD,BMI,850,848,-2,12,900,59,37,23,116,923,2,949,925,-24,0,0,,,,,,
2015,3,11,3,HA,345,N477HA,HNL,LIH,1007,1000,-7,9,1009,38,36,22,102,1031,5,1045,1036,-9,0,0,,,,,,
2015,6,13,6,WN,4578,N7749B,LAX,ATL,655,725,30,12,737,270,249,231,1947,1428,6,1425,1434,9,0,0,,,,,,
2015,5,3,7,OO,4657,N607SK,SEA,SJC,715,700,-15,12,712,128,128,111,697,903,5,923,908,-15,0,0,,,,,,
2015,4,4,6,UA,1561,N16701,ORD,STT,850,843,-7,23,906,290,263,233,2116,1359,7,1440,1406,-34,0,0,,,,,,
2015,4,24,5,OO,6209,N740SK,JAX,ORD,1650,1647,-3,14,1701,160,162,140,864,1821,8,1830,1829,-1,0,0,,,,,,
2015,2,21,6,US,1849,N760US,EWR,CLT,1030,1026,-4,15,1041,119,122,98,529,1219,9,1229,1228,-1,0,0,,,,,,
2015,4,2,4,OO,4764,N457SW,MSO,SLC,1745,1739,-6,15,1754,87,90,70,436,1904,5,1912,1909,-3,0,0,,,,,,
2015,10,24,6,WN,4332,N365SW,10713,13796,1845,1845,0,19,1904,105,113,88,512,1932,6,1930,1938,8,0,0,,,,,,
2015,5,31,7,WN,793,N957WN,MCO,BHM,1710,1715,5,5,1720,90,79,70,479,1730,4,1740,1734,-6,0,0,,,,,,
2015,6,11,4,DL,1732,N958AT,ATL,CLE,1405,1539,94,22,1601,113,106,76,554,1717,8,1558,1725,87,0,0,,0,0,59,28,0
2015,2,12,4,EV,4142,N14972,ORD,LAN,1625,1626,1,19,1645,58,60,36,179,1821,5,1823,1826,3,0,0,,,,,,
2015,9,14,1,EV,5216,N926EV,DTW,ABE,1010,1007,-3,10,1017,85,78,65,425,1122,3,1135,1125,-10,0,0,,,,,,
2015,2,3,2,DL,1798,N982DL,EWR,ATL,1300,1257,-3,16,1313,158,137,117,746,1510,4,1538,1514,-24,0,0,,,,,,
2015,1,1,4,US,2022,N561UW,PHL,FLL,1545,1541,-4,11,1552,170,149,130,992,1802,8,1835,1810,-25,0,0,,,,,,
2015,5,16,6,VX,449,N522VA,DAL,AUS,1645,1634,-11,8,1642,50,64,37,189,1719,19,1735,1738,3,0,0,,,,,,
2015,3,2,1,MQ,2994,N616MQ,ACT,DFW,1844,1859,15,12,1911,46,63,23,89,1934,28,1930,2002,32,0,0,,17,0,0,15,0
2015,2,4,3,OO,4773,N453SW,PSC,SLC,1735,1730,-5,5,1735,98,79,70,521,1945,4,2013,1949,-24,0,0,,,,,,
2015,5,10,7,DL,1592,N819DN,SAN,ATL,615,614,-1,20,634,260,239,214,1892,1308,5,1335,1313,-22,0,0,,,,,,
2015,3,18,3,DL,881,N904DA,AUS,ATL,1415,1421,6,12,1433,131,112,94,813,1707,6,1726,1713,-13,0,0,,,,,,
2015,6,19,5,AS,365,N317AS,OAK,SEA,945,936,-9,9,945,115,110,94,672,1119,7,1140,1126,-14,0,0,,,,,,
2015,10,7,3,WN,1169,N477WN,11292,14122,1800,1800,0,13,1813,175,168,151,1290,2244,4,2255,2248,-7,0,0,,,,,,
