date_of_journey,month,day_of_week,airline,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure,departure_time,departure_delay,taxi_out,takeoff_time,scheduled_time,elapsed_time,air_time,distance,landing_time,taxi_in,scheduled_arrival,arrival_time,arrival_delay,diverted,cancelled,cancellation_reason,air_system_delay,security_delay,airline_delay,late_aircraft_delay,weather_delay
2015-05-31,May,Sunday,AA,2337,N4XGAA,DFW,ORD,13:00:00,12:56:00,-4.0,12.0,13:08:00,144.0,131.0,107.0,802,14:55:00,12.0,15:24:00,15:07:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-24,December,Thursday,WN,2759,N277WN,ABQ,LAS,16:10:00,16:28:00,18.0,9.0,16:37:00,95.0,105.0,82.0,486,16:59:00,14.0,16:45:00,17:13:00,28.0,0,0,Not Cancelled,10.0,0.0,3.0,15.0,0.0
2015-06-14,June,Sunday,WN,1812,N685SW,ATL,AUS,08:30:00,08:29:00,-1.0,16.0,08:45:00,140.0,130.0,107.0,813,09:32:00,7.0,09:50:00,09:39:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-12,January,Monday,DL,51,N553NW,RSW,MSP,18:17:00,18:13:00,-4.0,11.0,18:24:00,222.0,201.0,180.0,1416,20:24:00,10.0,20:59:00,20:34:00,-25.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-17,June,Wednesday,DL,2185,N957AT,ATL,TUL,16:30:00,16:28:00,-2.0,17.0,16:45:00,129.0,110.0,90.0,674,17:15:00,3.0,17:39:00,17:18:00,-21.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-23,October,Friday,AA,1276,N3BSAA,14635,11298,15:00:00,19:42:00,282.0,8.0,19:50:00,184.0,191.0,166.0,1017,21:36:00,17.0,17:04:00,21:53:00,289.0,0,0,Not Cancelled,55.0,0.0,0.0,234.0,0.0
2015-04-12,April,Sunday,DL,819,N349NW,BOS,MSP,08:10:00,08:06:00,-4.0,24.0,08:30:00,197.0,194.0,162.0,1124,10:12:00,8.0,10:27:00,10:20:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-19,June,Friday,DL,1075,N930AT,ATL,HSV,23:11:00,23:00:00,-11.0,8.0,23:08:00,56.0,41.0,29.0,151,22:37:00,4.0,23:07:00,22:41:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-20,May,Wednesday,UA,1452,N39450,SEA,ORD,00:46:00,01:15:00,29.0,12.0,01:27:00,243.0,222.0,197.0,1721,06:44:00,13.0,06:49:00,06:57:00,8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-29,April,Wednesday,UA,673,N449UA,ORD,EWR,15:06:00,15:01:00,-5.0,7.0,15:08:00,140.0,111.0,95.0,719,17:43:00,9.0,18:26:00,17:52:00,-34.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-15,February,Sunday,US,708,N549UW,CLT,LAX,16:40:00,16:37:00,-3.0,14.0,16:51:00,329.0,315.0,295.0,2125,18:46:00,6.0,19:09:00,18:52:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-02,March,Monday,DL,1137,N3763D,RDU,ATL,08:30:00,08:26:00,-4.0,19.0,08:45:00,97.0,84.0,57.0,356,09:42:00,8.0,10:07:00,09:50:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-26,April,Sunday,DL,2294,N337NB,GSO,ATL,05:25:00,05:20:00,-5.0,9.0,05:29:00,75.0,73.0,60.0,306,06:29:00,4.0,06:40:00,06:33:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-17,May,Sunday,OO,5380,N937SW,PUB,DEN,09:47:00,09:40:00,-7.0,10.0,09:50:00,55.0,44.0,25.0,109,10:15:00,9.0,10:42:00,10:24:00,-18.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-13,April,Monday,B6,842,N625JB,SAV,JFK,11:00:00,10:51:00,-9.0,12.0,11:03:00,128.0,158.0,134.0,718,13:17:00,12.0,13:08:00,13:29:00,21.0,0,0,Not Cancelled,21.0,0.0,0.0,0.0,0.0
2015-09-23,September,Wednesday,AA,2399,N878AA,LAX,DFW,00:59:00,00:56:00,-3.0,15.0,01:11:00,176.0,167.0,145.0,1235,05:36:00,7.0,05:55:00,05:43:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-13,September,Sunday,AA,280,N7BAAA,DFW,MIA,18:15:00,18:14:00,-1.0,21.0,18:35:00,165.0,160.0,130.0,1121,21:45:00,9.0,22:00:00,21:54:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-16,September,Wednesday,MQ,3054,N831MQ,DFW,MOB,20:20:00,20:19:00,-1.0,15.0,20:34:00,102.0,93.0,74.0,539,21:48:00,4.0,22:02:00,21:52:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-07,October,Wednesday,DL,2534,N3768,12892,10721,09:10:00,09:12:00,2.0,16.0,09:28:00,334.0,324.0,301.0,2611,17:29:00,7.0,17:44:00,17:36:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-07,December,Monday,WN,2097,N296WN,SMF,SNA,08:35:00,08:29:00,-6.0,9.0,08:38:00,85.0,78.0,64.0,404,09:42:00,5.0,10:00:00,09:47:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-02,April,Thursday,B6,929,N625JB,JFK,RSW,06:15:00,06:10:00,-5.0,33.0,06:43:00,185.0,188.0,151.0,1074,09:14:00,4.0,09:20:00,09:18:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-30,April,Thursday,WN,4924,N785SW,BNA,PIT,21:40:00,21:33:00,-7.0,9.0,21:42:00,85.0,83.0,68.0,462,23:50:00,6.0,00:05:00,23:56:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-06,December,Sunday,MQ,3544,N928MQ,MIA,JAX,09:39:00,09:36:00,-3.0,21.0,09:57:00,80.0,81.0,54.0,335,10:51:00,6.0,10:59:00,10:57:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-31,December,Thursday,MQ,3063,N507MQ,OMA,ORD,09:31:00,09:24:00,-7.0,11.0,09:35:00,100.0,103.0,69.0,416,10:44:00,23.0,11:11:00,11:07:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-10,April,Friday,WN,639,N8656B,SMF,LAX,07:00:00,06:58:00,-2.0,13.0,07:11:00,85.0,79.0,60.0,373,08:11:00,6.0,08:25:00,08:17:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-19,July,Sunday,UA,1657,N37277,SAN,IAD,22:30:00,22:50:00,20.0,15.0,23:05:00,294.0,285.0,264.0,2253,06:29:00,6.0,06:24:00,06:35:00,11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-17,April,Friday,NK,331,N616NK,LGA,ORD,21:55:00,22:32:00,37.0,14.0,22:46:00,137.0,141.0,112.0,733,23:38:00,15.0,23:12:00,23:53:00,41.0,0,0,Not Cancelled,5.0,0.0,0.0,36.0,0.0
2015-08-28,August,Friday,MQ,3291,N855MQ,SPS,DFW,10:49:00,10:43:00,-6.0,11.0,10:54:00,49.0,46.0,25.0,113,11:19:00,10.0,11:38:00,11:29:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-27,May,Wednesday,WN,844,N475WN,STL,ATL,14:20:00,14:18:00,-2.0,6.0,14:24:00,105.0,87.0,71.0,484,16:35:00,10.0,17:05:00,16:45:00,-20.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-05,August,Wednesday,AA,989,N3HAAA,LAS,MIA,12:31:00,12:26:00,-5.0,14.0,12:40:00,296.0,280.0,256.0,2174,19:56:00,10.0,20:27:00,20:06:00,-21.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-03,January,Saturday,US,2002,N834AW,CLT,BOS,14:19:00,14:18:00,-1.0,11.0,14:29:00,121.0,110.0,91.0,728,16:00:00,8.0,16:20:00,16:08:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-12,November,Thursday,EV,4108,N12135,ORD,ROA,18:47:00,18:50:00,3.0,27.0,19:17:00,109.0,,,531,23:19:00,5.0,21:36:00,23:24:00,,1,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-15,October,Thursday,DL,2275,N316US,10397,13931,20:54:00,21:06:00,12.0,27.0,21:33:00,99.0,99.0,66.0,516,22:39:00,6.0,22:33:00,22:45:00,12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-19,March,Thursday,WN,531,N705SW,SNA,PHX,21:20:00,21:46:00,26.0,7.0,21:53:00,70.0,61.0,51.0,338,22:44:00,3.0,22:30:00,22:47:00,17.0,0,0,Not Cancelled,0.0,0.0,1.0,16.0,0.0
2015-06-29,June,Monday,EV,3838,N14905,ORD,ROA,13:45:00,13:42:00,-3.0,37.0,14:19:00,107.0,124.0,77.0,531,16:36:00,10.0,16:32:00,16:46:00,14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-05,February,Thursday,UA,1267,N34460,IAH,FLL,15:39:00,15:58:00,19.0,34.0,16:32:00,150.0,158.0,117.0,965,19:29:00,7.0,19:09:00,19:36:00,27.0,0,0,Not Cancelled,8.0,0.0,7.0,12.0,0.0
2015-01-07,January,Wednesday,WN,3585,N203WN,SJC,LAS,21:55:00,22:07:00,12.0,8.0,22:15:00,75.0,74.0,61.0,386,23:16:00,5.0,23:10:00,23:21:00,11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-19,June,Friday,US,1908,N939UW,PHL,CLT,15:30:00,15:25:00,-5.0,18.0,15:43:00,109.0,133.0,105.0,449,17:28:00,10.0,17:19:00,17:38:00,19.0,0,0,Not Cancelled,19.0,0.0,0.0,0.0,0.0
2015-01-09,January,Friday,EV,5579,N872AS,DTW,ABE,10:01:00,09:54:00,-7.0,12.0,10:06:00,90.0,69.0,54.0,425,11:00:00,3.0,11:31:00,11:03:00,-28.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-21,December,Monday,OO,6226,N960SW,COS,ORD,11:32:00,11:30:00,-2.0,25.0,11:55:00,158.0,159.0,127.0,911,15:02:00,7.0,15:10:00,15:09:00,-1.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-19,November,Thursday,WN,3035,N749SW,LAS,BUR,08:45:00,08:42:00,-3.0,11.0,08:53:00,65.0,56.0,42.0,223,09:35:00,3.0,09:50:00,09:38:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-24,April,Friday,WN,3832,N375SW,BWI,BDL,17:20:00,17:51:00,31.0,14.0,18:05:00,70.0,68.0,50.0,283,18:55:00,4.0,18:30:00,18:59:00,29.0,0,0,Not Cancelled,0.0,0.0,0.0,29.0,0.0
2015-08-25,August,Tuesday,AA,1794,N948UW,AUS,PHL,12:41:00,12:36:00,-5.0,10.0,12:46:00,212.0,204.0,188.0,1430,16:54:00,6.0,17:13:00,17:00:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-12,May,Tuesday,UA,465,N855UA,DEN,BIL,22:11:00,22:04:00,-7.0,10.0,22:14:00,90.0,79.0,65.0,455,23:19:00,4.0,23:41:00,23:23:00,-18.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-17,November,Tuesday,WN,320,N723SW,BWI,GSP,17:35:00,17:59:00,24.0,20.0,18:19:00,90.0,89.0,65.0,426,19:24:00,4.0,19:05:00,19:28:00,23.0,0,0,Not Cancelled,0.0,0.0,0.0,23.0,0.0
2015-08-06,August,Thursday,AA,966,N3DBAA,MIA,EWR,18:25:00,18:39:00,14.0,21.0,19:00:00,181.0,180.0,150.0,1085,21:30:00,9.0,21:26:00,21:39:00,13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-09,August,Sunday,WN,2747,N790SW,LAS,AMA,08:20:00,08:18:00,-2.0,9.0,08:27:00,120.0,108.0,94.0,758,12:01:00,5.0,12:20:00,12:06:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-09,March,Monday,WN,531,N202WN,SNA,PHX,21:20:00,21:41:00,21.0,12.0,21:53:00,70.0,79.0,60.0,338,22:53:00,7.0,22:30:00,23:00:00,30.0,0,0,Not Cancelled,9.0,0.0,0.0,21.0,0.0
2015-11-19,November,Thursday,AA,780,N820AW,LAX,IND,08:55:00,08:48:00,-7.0,19.0,09:07:00,248.0,231.0,205.0,1814,15:32:00,7.0,16:03:00,15:39:00,-24.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-13,February,Friday,B6,1170,N296JB,MCO,RIC,13:25:00,13:20:00,-5.0,17.0,13:37:00,111.0,111.0,91.0,667,15:08:00,3.0,15:16:00,15:11:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-28,October,Wednesday,WN,614,N298WN,14908,14107,12:30:00,12:30:00,0.0,9.0,12:39:00,70.0,64.0,51.0,338,13:30:00,4.0,13:40:00,13:34:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-27,December,Sunday,UA,2020,N37465,TPA,EWR,06:10:00,06:05:00,-5.0,12.0,06:17:00,160.0,151.0,129.0,997,08:26:00,10.0,08:50:00,08:36:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-02,August,Sunday,OO,4561,N659BR,SJC,SLC,16:29:00,16:17:00,-12.0,15.0,16:32:00,110.0,116.0,97.0,584,19:09:00,4.0,19:19:00,19:13:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-20,July,Monday,UA,405,N475UA,LGA,DEN,12:03:00,11:59:00,-4.0,16.0,12:15:00,263.0,242.0,219.0,1620,13:54:00,7.0,14:26:00,14:01:00,-25.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-28,September,Monday,DL,2851,N335NB,SNA,MSP,13:00:00,12:57:00,-3.0,7.0,13:04:00,210.0,198.0,182.0,1522,18:06:00,9.0,18:30:00,18:15:00,-15.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-15,January,Thursday,OO,5523,N221SW,SFO,ACV,22:30:00,22:20:00,-10.0,10.0,22:30:00,83.0,79.0,68.0,250,23:38:00,1.0,23:53:00,23:39:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-17,August,Monday,AA,660,N602AW,EWR,PHX,13:59:00,13:56:00,-3.0,13.0,14:09:00,303.0,295.0,278.0,2133,15:47:00,4.0,16:02:00,15:51:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-17,September,Thursday,MQ,3345,N639MQ,ORD,LSE,08:20:00,08:14:00,-6.0,8.0,08:22:00,70.0,57.0,45.0,215,09:07:00,4.0,09:30:00,09:11:00,-19.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-12,July,Sunday,VX,420,N844VA,LAX,JFK,22:55:00,22:55:00,0.0,25.0,23:20:00,330.0,348.0,315.0,2475,07:35:00,8.0,07:25:00,07:43:00,18.0,0,0,Not Cancelled,0.0,0.0,18.0,0.0,0.0
2015-07-23,July,Thursday,AA,1737,N536UW,PHX,JFK,08:58:00,08:56:00,-2.0,20.0,09:16:00,308.0,282.0,255.0,2153,16:31:00,7.0,17:06:00,16:38:00,-28.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-27,October,Tuesday,OO,2928,N417SW,13930,13342,11:20:00,11:13:00,-7.0,18.0,11:31:00,47.0,42.0,18.0,67,11:49:00,6.0,12:07:00,11:55:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-16,March,Monday,WN,374,N425LV,SAN,SMF,12:05:00,12:07:00,2.0,10.0,12:17:00,90.0,77.0,64.0,480,13:21:00,3.0,13:35:00,13:24:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-06,August,Thursday,OO,5651,N795SK,ORD,COS,09:30:00,09:25:00,-5.0,23.0,09:48:00,153.0,153.0,124.0,911,10:52:00,6.0,11:03:00,10:58:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-18,August,Tuesday,AA,1010,N488AA,DFW,STL,20:05:00,20:00:00,-5.0,8.0,20:08:00,106.0,84.0,69.0,550,21:17:00,7.0,21:51:00,21:24:00,-27.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-27,September,Sunday,EV,4604,N13202,IAH,RIC,10:15:00,10:12:00,-3.0,10.0,10:22:00,173.0,164.0,149.0,1157,13:51:00,5.0,14:08:00,13:56:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-01,December,Tuesday,WN,345,N8672F,MDW,MHT,21:50:00,21:53:00,3.0,8.0,22:01:00,120.0,107.0,94.0,838,00:35:00,5.0,00:50:00,00:40:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-23,October,Friday,DL,1584,N917DL,10397,14576,14:48:00,14:47:00,-1.0,14.0,15:01:00,127.0,116.0,97.0,749,16:38:00,5.0,16:55:00,16:43:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-15,January,Thursday,DL,1732,N934DL,ATL,CLE,13:58:00,13:57:00,-1.0,17.0,14:14:00,108.0,101.0,77.0,554,15:31:00,7.0,15:46:00,15:38:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-08,March,Sunday,UA,1425,N33266,SEA,DEN,05:25:00,05:38:00,13.0,11.0,05:49:00,157.0,146.0,126.0,1024,08:55:00,9.0,09:02:00,09:04:00,2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-12,January,Monday,DL,732,N906DL,JAX,ATL,07:45:00,07:41:00,-4.0,19.0,08:00:00,81.0,81.0,52.0,270,08:52:00,10.0,09:06:00,09:02:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-06,March,Friday,MQ,3407,N527MQ,CMH,LGA,10:55:00,12:40:00,105.0,21.0,13:01:00,98.0,103.0,74.0,479,14:15:00,8.0,12:33:00,14:23:00,110.0,0,0,Not Cancelled,5.0,0.0,92.0,13.0,0.0
2015-11-25,November,Wednesday,WN,988,N7813P,TPA,ALB,16:00:00,15:55:00,-5.0,8.0,16:03:00,165.0,167.0,155.0,1130,18:38:00,4.0,18:45:00,18:42:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-27,May,Wednesday,AS,66,N765AS,CDV,YAK,17:03:00,16:46:00,-17.0,6.0,16:52:00,45.0,44.0,35.0,213,17:27:00,3.0,17:48:00,17:30:00,-18.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-03,March,Tuesday,DL,1347,N932DL,CMH,ATL,19:06:00,19:01:00,-5.0,15.0,19:16:00,102.0,97.0,76.0,447,20:32:00,6.0,20:48:00,20:38:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-08,February,Sunday,AS,201,N626AS,SJC,SEA,17:30:00,17:15:00,-15.0,14.0,17:29:00,120.0,112.0,87.0,697,18:56:00,11.0,19:30:00,19:07:00,-23.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-31,January,Saturday,UA,798,N445UA,IAD,ORD,08:00:00,07:58:00,-2.0,14.0,08:12:00,126.0,126.0,109.0,589,09:01:00,3.0,09:06:00,09:04:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-28,April,Tuesday,UA,436,N842UA,LGA,ORD,10:00:00,09:57:00,-3.0,16.0,10:13:00,158.0,135.0,108.0,733,11:01:00,11.0,11:38:00,11:12:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-20,November,Friday,AS,245,N779AS,SAN,PDX,18:15:00,18:13:00,-2.0,13.0,18:26:00,153.0,152.0,133.0,933,20:39:00,6.0,20:48:00,20:45:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-13,November,Friday,DL,2234,N393DA,SLC,MCI,20:05:00,20:00:00,-5.0,13.0,20:13:00,142.0,134.0,115.0,920,23:08:00,6.0,23:27:00,23:14:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-18,June,Thursday,US,491,N909AW,PHX,LAX,07:35:00,08:23:00,48.0,14.0,08:37:00,92.0,87.0,65.0,370,09:42:00,8.0,09:07:00,09:50:00,43.0,0,0,Not Cancelled,0.0,0.0,43.0,0.0,0.0
2015-10-20,October,Tuesday,OO,5472,N959SW,11076,13930,13:02:00,12:54:00,-8.0,15.0,13:09:00,88.0,82.0,56.0,360,13:05:00,11.0,13:30:00,13:16:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-03,October,Saturday,AA,1634,N4WKAA,11298,11292,15:40:00,15:33:00,-7.0,14.0,15:47:00,126.0,107.0,87.0,641,16:14:00,6.0,16:46:00,16:20:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-28,October,Wednesday,DL,2819,N937AT,12889,14747,07:30:00,07:25:00,-5.0,16.0,07:41:00,160.0,144.0,122.0,867,09:43:00,6.0,10:10:00,09:49:00,-21.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-02,August,Sunday,WN,528,N390SW,FLL,ATL,10:55:00,10:52:00,-3.0,12.0,11:04:00,120.0,106.0,85.0,581,12:29:00,9.0,12:55:00,12:38:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-21,October,Wednesday,WN,1091,N951WN,10800,14831,10:25:00,10:22:00,-3.0,11.0,10:33:00,65.0,63.0,49.0,296,11:22:00,3.0,11:30:00,11:25:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-30,January,Friday,OO,5553,N755SK,PDX,SFO,16:03:00,16:46:00,43.0,9.0,16:55:00,104.0,91.0,77.0,550,18:12:00,5.0,17:47:00,18:17:00,30.0,0,0,Not Cancelled,0.0,0.0,0.0,30.0,0.0
2015-11-24,November,Tuesday,WN,475,N8658A,BWI,HOU,06:35:00,06:36:00,1.0,14.0,06:50:00,225.0,198.0,180.0,1246,08:50:00,4.0,09:20:00,08:54:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-30,July,Thursday,AA,1804,N742PS,ATL,PHL,08:20:00,08:17:00,-3.0,13.0,08:30:00,130.0,124.0,101.0,666,10:11:00,10.0,10:30:00,10:21:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-24,July,Friday,DL,1544,N939DN,RSW,ATL,05:45:00,05:38:00,-7.0,14.0,05:52:00,100.0,100.0,79.0,515,07:11:00,7.0,07:25:00,07:18:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-14,April,Tuesday,US,1769,N806AW,BWI,CLT,17:15:00,17:05:00,-10.0,34.0,17:39:00,86.0,100.0,60.0,361,18:39:00,6.0,18:41:00,18:45:00,4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-29,November,Sunday,F9,1173,N218FR,IAD,MCO,13:58:00,18:12:00,254.0,56.0,19:08:00,152.0,165.0,101.0,758,20:49:00,8.0,16:30:00,20:57:00,267.0,0,0,Not Cancelled,13.0,0.0,36.0,218.0,0.0
2015-11-20,November,Friday,AA,314,N3DHAA,MIA,ORD,20:19:00,21:27:00,68.0,12.0,21:39:00,210.0,215.0,165.0,1197,23:24:00,38.0,22:49:00,00:02:00,73.0,0,0,Not Cancelled,5.0,0.0,68.0,0.0,0.0
2015-03-06,March,Friday,EV,5485,N868AS,ATL,AEX,09:39:00,09:52:00,13.0,16.0,10:08:00,107.0,104.0,83.0,500,10:31:00,5.0,10:26:00,10:36:00,10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-15,October,Thursday,WN,676,N7812G,10792,10821,05:45:00,05:42:00,-3.0,8.0,05:50:00,70.0,60.0,47.0,281,06:37:00,5.0,06:55:00,06:42:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-25,September,Friday,VX,919,N522VA,LAS,SFO,17:00:00,16:55:00,-5.0,12.0,17:07:00,90.0,85.0,65.0,414,18:12:00,8.0,18:30:00,18:20:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-21,August,Friday,AA,772,N905AW,SJU,PHL,15:10:00,15:09:00,-1.0,20.0,15:29:00,233.0,223.0,201.0,1576,18:50:00,2.0,19:03:00,18:52:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-27,September,Sunday,DL,1962,N662DN,PHL,DTW,12:51:00,12:47:00,-4.0,11.0,12:58:00,99.0,88.0,70.0,453,14:08:00,7.0,14:30:00,14:15:00,-15.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-02,June,Tuesday,US,1818,N535UW,CLT,PBI,22:10:00,22:31:00,21.0,19.0,22:50:00,107.0,113.0,88.0,590,00:18:00,6.0,23:57:00,00:24:00,27.0,0,0,Not Cancelled,6.0,0.0,19.0,2.0,0.0
2015-04-10,April,Friday,WN,4025,N243WN,SMF,SAN,22:15:00,22:10:00,-5.0,9.0,22:19:00,85.0,79.0,66.0,480,23:25:00,4.0,23:40:00,23:29:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-01,April,Wednesday,DL,511,N371DA,SJU,JFK,11:35:00,11:37:00,2.0,12.0,11:49:00,245.0,239.0,215.0,1598,15:24:00,12.0,15:40:00,15:36:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-30,December,Wednesday,WN,2960,N285WN,LAS,SMF,08:45:00,08:54:00,9.0,10.0,09:04:00,90.0,86.0,69.0,397,10:13:00,7.0,10:15:00,10:20:00,5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-22,December,Tuesday,WN,345,N8648A,LAS,MDW,15:15:00,15:37:00,22.0,12.0,15:49:00,210.0,209.0,190.0,1521,20:59:00,7.0,20:45:00,21:06:00,21.0,0,0,Not Cancelled,0.0,0.0,0.0,21.0,0.0
2015-04-10,April,Friday,DL,1100,N814DN,LAS,ATL,23:00:00,22:56:00,-4.0,13.0,23:09:00,223.0,207.0,190.0,1747,05:19:00,4.0,05:43:00,05:23:00,-20.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-28,August,Friday,DL,1058,N523US,ATL,MCO,13:55:00,14:10:00,15.0,14.0,14:24:00,101.0,79.0,58.0,404,15:22:00,7.0,15:36:00,15:29:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
